head_sha,evidence_status,first_path,expected_sha256,actual_sha256,first_replay_result,source
6675d2f00905de42aa6c9e3543b24e8a5ae3441a,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 6675d2f00905de42aa6c9e3543b24e8a5ae3441a:SHA256SUMS
680c53b1a8ee0e432a1cf4932d45137fbc819f38,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 680c53b1a8ee0e432a1cf4932d45137fbc819f38:SHA256SUMS
6ab490e547d74745c2f6139bb349749099b010fe,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 6ab490e547d74745c2f6139bb349749099b010fe:SHA256SUMS
6d782ea670a1bf0bfa20b17e715980142be9356b,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 6d782ea670a1bf0bfa20b17e715980142be9356b:SHA256SUMS
6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 6f59ae5dcc7acbf9bf305d201e7b910d1d2d84a2:SHA256SUMS
70f3b700adf0fc4a7eb7706cad199b2f984a00e8,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 70f3b700adf0fc4a7eb7706cad199b2f984a00e8:SHA256SUMS
710b65a1eff4ef9b2697f9eb4748aa9db08d00fc,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,SHA256SUMS,,,MISSING_SHA256SUMS,git object 710b65a1eff4ef9b2697f9eb4748aa9db08d00fc:SHA256SUMS
720ed0e079b19704fde675db8af16e5f95883ff7,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,SHA256SUMS,,,MISSING_SHA256SUMS,git object 720ed0e079b19704fde675db8af16e5f95883ff7:SHA256SUMS
7883e072db654db6529b84016aac333199680ba5,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,,,,SHA256SUMS_ALL_MATCH,git object 7883e072db654db6529b84016aac333199680ba5:SHA256SUMS
7ae583d69bd65238bc69a97f11f0a7526d9cc8e0,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 7ae583d69bd65238bc69a97f11f0a7526d9cc8e0:SHA256SUMS
7b0b85baa00922ae00fa5bd28f871b89bd9a000c,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 7b0b85baa00922ae00fa5bd28f871b89bd9a000c:SHA256SUMS
7ca036ac12673ec0a6e6ec6514f56cdc29c9aa59,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 7ca036ac12673ec0a6e6ec6514f56cdc29c9aa59:SHA256SUMS
7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 7eef41e3eb8c076ba4806bb43fdf25c6cab7e9a2:SHA256SUMS
837e87a4878de66a1491c6780a15ac169c55ab97,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 837e87a4878de66a1491c6780a15ac169c55ab97:SHA256SUMS
83ecb23b1342761d1bf44d3b5c718453a694d6e6,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 83ecb23b1342761d1bf44d3b5c718453a694d6e6:SHA256SUMS
8a5a1319e4b30ac647f773a1af70a209659ae8a1,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 8a5a1319e4b30ac647f773a1af70a209659ae8a1:SHA256SUMS
8abd89f80dad32aa5e4d6378564edff049a37ab8,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 8abd89f80dad32aa5e4d6378564edff049a37ab8:SHA256SUMS
8b82d507688d8268d6c309bf26355e0162fd015a,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 8b82d507688d8268d6c309bf26355e0162fd015a:SHA256SUMS
8c704ed68d5bfbc6e27fb12161747f6046fa1d9d,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,21686695927de14cb500f16e7441ed0a2534a8be00c3389b9e913e62cedb8426,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=21686695927de14cb500f16e7441ed0a2534a8be00c3389b9e913e62cedb8426,git object 8c704ed68d5bfbc6e27fb12161747f6046fa1d9d:SHA256SUMS
917d510a230a15681dd5b156089408f307fc35dc,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object 917d510a230a15681dd5b156089408f307fc35dc:SHA256SUMS
9235f92b8b1c23abe898c292e43cdaff5d6f30c0,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 9235f92b8b1c23abe898c292e43cdaff5d6f30c0:SHA256SUMS
941aee8f3c212a24998a40b8bf7eec742971fc78,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 941aee8f3c212a24998a40b8bf7eec742971fc78:SHA256SUMS
97f22e0dfa0523956cf22fbab6da0fbf385678ae,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object 97f22e0dfa0523956cf22fbab6da0fbf385678ae:SHA256SUMS
9c94e7c687b70a9287a3789c9713b64727f4b267,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,SHA256SUMS,,,MISSING_SHA256SUMS,git object 9c94e7c687b70a9287a3789c9713b64727f4b267:SHA256SUMS
a82282426e5d6e683c1065094122f628c570552f,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object a82282426e5d6e683c1065094122f628c570552f:SHA256SUMS
ae8be50b8f1c5330a37fb4d57b8cab13cff33bc4,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,,,,SHA256SUMS_ALL_MATCH,git object ae8be50b8f1c5330a37fb4d57b8cab13cff33bc4:SHA256SUMS
aeddae598fc7430d30070f23349c74e4e42bc783,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object aeddae598fc7430d30070f23349c74e4e42bc783:SHA256SUMS
b0ab33e4fbbbd3dea5eaa32be88cbdcbad27aaa8,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object b0ab33e4fbbbd3dea5eaa32be88cbdcbad27aaa8:SHA256SUMS
b11bedb4e0d5acff315167beee6a3ede0193368e,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object b11bedb4e0d5acff315167beee6a3ede0193368e:SHA256SUMS
b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object b185df1dff7993376c7f80a8ad2f1f3ea1e3d1ec:SHA256SUMS
b2d9d43df9887349d72e21f9635df9ea83cb4f35,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object b2d9d43df9887349d72e21f9635df9ea83cb4f35:SHA256SUMS
b537c52ac7ea4b177a4b2c056dadc192d7b5372b,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object b537c52ac7ea4b177a4b2c056dadc192d7b5372b:SHA256SUMS
b5b7f7d4eaceb7a4c7e43bc487a1d81ed1fd4b4c,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object b5b7f7d4eaceb7a4c7e43bc487a1d81ed1fd4b4c:SHA256SUMS
bf24f4b255171ca20b63671971a311ad10be7a54,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object bf24f4b255171ca20b63671971a311ad10be7a54:SHA256SUMS
bff9fe5b4151d78e7336c7b5e7d1f9f61f81a846,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object bff9fe5b4151d78e7336c7b5e7d1f9f61f81a846:SHA256SUMS
c2138c6f40ae1770e913c9ede2991b58e9fb6449,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object c2138c6f40ae1770e913c9ede2991b58e9fb6449:SHA256SUMS
cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object cb5403ae1a71fbacf9ae94b5f3fe3de6db66c69c:SHA256SUMS
d0f063d2307d2b76781f58fb732c4707882e6720,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object d0f063d2307d2b76781f58fb732c4707882e6720:SHA256SUMS
d350a08fb0dd477917eaa2dd54719498f6e1b301,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object d350a08fb0dd477917eaa2dd54719498f6e1b301:SHA256SUMS
da3f6c2cfcf2cbef36b1bb2125df13c746ebc244,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object da3f6c2cfcf2cbef36b1bb2125df13c746ebc244:SHA256SUMS
dee4acc3f603de45a8c05856f488c3eb6c2e8410,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object dee4acc3f603de45a8c05856f488c3eb6c2e8410:SHA256SUMS
e1436bac7d82b0966ef305550113746b1578afbf,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object e1436bac7d82b0966ef305550113746b1578afbf:SHA256SUMS
e6fd13f1c215e8bc9cef9790feca3dfca94572af,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object e6fd13f1c215e8bc9cef9790feca3dfca94572af:SHA256SUMS
e700cdb5aed65a4bc94f1ddacde5496f36699e1d,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object e700cdb5aed65a4bc94f1ddacde5496f36699e1d:SHA256SUMS
ef112b7bfe76f97e3929f95f6c8c49ab504fb628,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,tools/verify_lkmini.py,2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7,01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,SHA256_MISMATCH:tools/verify_lkmini.py:expected=2e417e95e1b85d290cd432f054bdf9e25c30f4267d5e20bbb131900684dbc2a7:actual=01fd76f96cc99c2bed586512efbf151ffa5be7668da6ac2b2c59670ca28ee13a,git object ef112b7bfe76f97e3929f95f6c8c49ab504fb628:SHA256SUMS
ef1d0a4cf30102b27b682a105584a35c28e0fb6c,VERIFIED_TRUE_LOCAL_GIT_OBJECT_REPLAY,README.md,7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5,a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,SHA256_MISMATCH:README.md:expected=7ba5d1e49eb2c2b8d20820c4ae6a0a47a5b8b6ef288c95c283053b1c5f4f6eb5:actual=a111aaca2aa8caef98e7edeff06a50fdc3c8aed8fd9db1f4188ce55bf1f764e9,git object ef1d0a4cf30102b27b682a105584a35c28e0fb6c:SHA256SUMS
